,Date,WindSpeed9am,Humidity9am,Pressure9am
1840,2013-01-14,17.934782608695652,62.369565217391305,1014.9809523809523
1841,2013-01-15,13.217391304347826,57.73913043478261,1015.347619047619
1842,2013-01-16,12.76086956521739,59.17391304347826,1012.7833333333335
1843,2013-01-17,13.891304347826088,54.15217391304348,1010.3023809523809
1844,2013-01-18,15.717391304347826,55.06521739130435,1006.3476190476192
1845,2013-01-19,17.717391304347824,60.48888888888889,1012.9595238095238
1846,2013-01-20,13.978260869565217,61.80434782608695,1014.2238095238096
1847,2013-01-21,11.58695652173913,66.65217391304348,1012.7166666666666
1848,2013-01-22,14.58695652173913,64.15217391304348,1011.1595238095239
1849,2013-01-23,18.23913043478261,63.15217391304348,1013.742857142857
1850,2013-01-24,16.282608695652176,61.20454545454545,1014.0341463414635
1851,2013-01-25,16.666666666666668,60.91304347826087,1011.6390243902438
1852,2013-01-26,17.91304347826087,61.608695652173914,1014.0428571428571
1853,2013-01-27,16.456521739130434,74.5111111111111,1011.9523809523807
1854,2013-01-28,17.76086956521739,71.97777777777777,1011.2071428571428
1855,2013-01-29,16.630434782608695,66.2,1010.6500000000002
1856,2013-01-30,12.304347826086957,63.71739130434783,1014.5166666666668
1857,2013-01-31,12.565217391304348,66.28260869565217,1013.8809523809527
1858,2013-03-01,22.081632653061224,69.41666666666667,1015.4755555555554
1859,2013-03-02,19.632653061224488,69.38775510204081,1017.7155555555559
1860,2013-03-03,15.693877551020408,70.08333333333333,1016.4822222222222
1861,2013-03-04,16.244897959183675,68.33333333333333,1015.5466666666665
1862,2013-03-05,16.775510204081634,64.39583333333333,1016.1000000000001
1863,2013-03-06,14.229166666666666,63.91489361702128,1016.3044444444444
1864,2013-03-07,13.63265306122449,64.79591836734694,1016.6
1865,2013-03-08,12.081632653061224,66.6734693877551,1018.1066666666669
1866,2013-03-09,13.479166666666666,66.97916666666667,1016.7931818181819
1867,2013-03-10,11.142857142857142,68.16326530612245,1015.8399999999997
1868,2013-03-11,10.958333333333334,70.46808510638297,1015.6933333333334
1869,2013-03-12,14.755102040816327,60.625,1016.5488888888885
1870,2013-03-13,16.632653061224488,63.87755102040816,1012.6844444444445
1871,2013-03-14,13.653061224489797,66.51020408163265,1013.32
1872,2013-03-15,12.854166666666666,71.70212765957447,1015.6177777777776
1873,2013-03-16,11.959183673469388,72.61224489795919,1015.6266666666666
1874,2013-03-17,19.632653061224488,61.816326530612244,1017.9066666666665
1875,2013-03-18,13.020408163265307,66.75510204081633,1019.548888888889
1876,2013-03-19,11.591836734693878,70.60416666666667,1020.4688888888885
1877,2013-03-20,13.387755102040817,65.44897959183673,1020.3333333333335
1878,2013-03-21,17.46938775510204,66.55102040816327,1013.2222222222222
1879,2013-03-22,13.489795918367347,68.29166666666667,1014.3822222222225
1880,2013-03-23,13.489795918367347,71.16326530612245,1016.6066666666667
1881,2013-03-24,13.285714285714286,71.9795918367347,1014.9266666666666
1882,2013-03-25,9.16326530612245,71.6734693877551,1016.3266666666667
1883,2013-03-26,13.10204081632653,72.89795918367346,1015.2422222222223
1884,2013-03-27,15.591836734693878,62.69387755102041,1014.315555555555
1885,2013-03-28,13.040816326530612,78.8125,1017.682222222222
1886,2013-03-29,13.212765957446809,70.95744680851064,1019.3090909090909
1887,2013-03-30,10.612244897959183,75.95918367346938,1016.5044444444444
1888,2013-03-31,11.9375,75.70212765957447,1014.443181818182
1889,2013-04-01,11.020408163265307,76.22916666666667,1018.0111111111113
1890,2013-04-02,12.0,72.53061224489795,1017.4755555555556
1891,2013-04-03,13.183673469387756,71.52083333333333,1020.6466666666666
1892,2013-04-04,14.591836734693878,70.0,1024.1822222222218
1893,2013-04-05,11.53061224489796,74.375,1025.2822222222223
1894,2013-04-06,11.122448979591837,76.26530612244898,1023.7688888888889
1895,2013-04-07,12.918367346938776,68.46938775510205,1021.648888888889
1896,2013-04-08,11.770833333333334,68.51020408163265,1022.6600000000003
1897,2013-04-09,11.040816326530612,71.14285714285714,1023.4733333333332
1898,2013-04-10,10.551020408163266,70.9795918367347,1021.168888888889
1899,2013-04-11,12.020408163265307,65.0,1020.7133333333333
1900,2013-04-12,10.428571428571429,70.46938775510205,1021.4177777777777
1901,2013-04-13,12.693877551020408,66.65306122448979,1016.6533333333331
1902,2013-04-14,8.479166666666666,70.35416666666667,1013.7568181818181
1903,2013-04-15,9.458333333333334,74.39583333333333,1012.4888888888887
1904,2013-04-16,11.375,76.70212765957447,1015.8377777777775
1905,2013-04-17,9.25,72.54166666666667,1016.5377777777777
1906,2013-04-18,11.291666666666666,76.91666666666667,1016.7422222222223
1907,2013-04-19,18.604166666666668,60.166666666666664,1019.1577777777777
1908,2013-04-20,16.5,67.43478260869566,1018.1066666666665
1909,2013-04-21,13.326530612244898,66.77551020408163,1013.928888888889
1910,2013-04-22,12.448979591836734,78.25,1011.3955555555555
1911,2013-04-23,10.653061224489797,70.79166666666667,1015.6222222222219
1912,2013-04-24,10.653061224489797,68.85714285714286,1019.4466666666666
1913,2013-04-25,11.53061224489796,69.08163265306122,1020.413333333333
1914,2013-04-26,12.448979591836734,66.48979591836735,1021.1022222222224
1915,2013-04-27,14.612244897959183,63.06122448979592,1019.0844444444443
1916,2013-04-28,11.25,62.87234042553192,1017.8888888888887
1917,2013-04-29,8.918367346938776,69.46938775510205,1022.3444444444444
1918,2013-04-30,10.333333333333334,76.14893617021276,1023.3
1919,2013-05-01,10.63265306122449,76.87755102040816,1019.1999999999997
1920,2013-05-02,15.510204081632653,65.34693877551021,1021.9888888888889
1921,2013-05-03,16.816326530612244,61.38775510204081,1021.5133333333333
1922,2013-05-04,14.5,62.1875,1021.6818181818185
1923,2013-05-05,13.020408163265307,62.91836734693877,1023.3444444444447
1924,2013-05-06,11.979591836734693,68.71428571428571,1022.6644444444445
1925,2013-05-07,12.387755102040817,70.33333333333333,1022.3400000000004
1926,2013-05-08,14.142857142857142,68.79591836734694,1022.3333333333334
1927,2013-05-09,14.16326530612245,70.48979591836735,1024.3266666666668
1928,2013-05-10,12.653061224489797,70.33333333333333,1025.853333333333
1929,2013-05-11,14.612244897959183,66.60416666666667,1025.4244444444448
1930,2013-05-12,12.541666666666666,79.46808510638297,1023.1800000000003
1931,2013-05-13,12.46938775510204,83.59574468085107,1019.0200000000003
1932,2013-05-14,14.083333333333334,79.45833333333333,1015.1177777777776
1933,2013-05-15,13.061224489795919,76.31914893617021,1013.1295454545453
1934,2013-05-16,14.854166666666666,72.78260869565217,1012.0844444444443
1935,2013-05-17,14.170212765957446,74.76086956521739,1015.5755555555559
1936,2013-05-18,10.446808510638299,75.43478260869566,1017.4622222222223
1937,2013-05-19,10.0,73.06666666666666,1017.7066666666667
1938,2013-05-20,12.541666666666666,74.47826086956522,1016.2911111111109
1939,2013-05-21,11.787234042553191,76.02127659574468,1017.0755555555554
1940,2013-05-22,10.145833333333334,82.48936170212765,1015.0844444444443
1941,2013-05-23,13.938775510204081,82.9375,1018.4644444444447
1942,2013-05-24,16.1875,79.1875,1021.8772727272728
1943,2013-05-25,13.354166666666666,74.95744680851064,1023.4681818181815
1944,2013-05-26,10.02127659574468,74.70212765957447,1024.902272727273
1945,2013-05-27,10.183673469387756,79.04166666666667,1026.0555555555552
1946,2013-05-28,9.10204081632653,81.66666666666667,1026.577777777778
1947,2013-05-29,10.229166666666666,81.10416666666667,1024.7822222222221
1948,2013-05-30,13.714285714285714,80.63829787234043,1022.9066666666665
1949,2013-05-31,14.040816326530612,84.14893617021276,1024.1733333333334
1950,2013-06-01,12.775510204081632,85.02173913043478,1019.4177777777778
1951,2013-06-02,16.3265306122449,83.72916666666667,1017.9444444444442
1952,2013-06-03,13.63265306122449,72.29787234042553,1022.9272727272727
1953,2013-06-04,10.693877551020408,76.0625,1023.9866666666667
1954,2013-06-05,10.8125,83.44680851063829,1022.1422222222222
1955,2013-06-06,13.26530612244898,81.68085106382979,1020.1066666666669
1956,2013-06-07,12.26530612244898,82.53191489361703,1021.3555555555554
1957,2013-06-08,11.612244897959183,80.60416666666667,1026.813333333333
1958,2013-06-09,10.3125,81.08333333333333,1024.1022222222223
1959,2013-06-10,11.063829787234043,84.93617021276596,1019.7977272727271
1960,2013-06-11,11.204081632653061,85.06122448979592,1019.6555555555556
1961,2013-06-12,11.46938775510204,86.53061224489795,1015.3222222222221
1962,2013-06-13,12.448979591836734,85.41666666666667,1012.5181818181819
1963,2013-06-14,15.775510204081632,75.06122448979592,1013.404444444444
1964,2013-06-15,15.395833333333334,72.58333333333333,1017.493181818182
1965,2013-06-16,9.3125,79.63829787234043,1018.722727272727
1966,2013-06-17,9.204081632653061,81.87755102040816,1015.0577777777778
1967,2013-06-18,9.979591836734693,82.44680851063829,1017.0466666666663
1968,2013-06-19,12.041666666666666,79.22916666666667,1022.8933333333333
1969,2013-06-20,9.816326530612244,79.81632653061224,1023.8066666666666
1970,2013-06-21,10.938775510204081,80.18367346938776,1020.8199999999998
1971,2013-06-22,13.061224489795919,77.04081632653062,1022.2933333333334
1972,2013-06-23,13.653061224489797,76.75510204081633,1025.3911111111115
1973,2013-06-24,9.938775510204081,82.57142857142857,1023.3555555555561
1974,2013-06-25,12.270833333333334,79.59574468085107,1020.9044444444447
1975,2013-06-26,13.938775510204081,82.6938775510204,1021.1288888888886
1976,2013-06-27,11.081632653061224,83.42857142857143,1020.8822222222225
1977,2013-06-28,8.204081632653061,85.24489795918367,1023.2311111111113
1978,2013-06-29,9.877551020408163,87.52083333333333,1026.3177777777773
1979,2013-06-30,12.142857142857142,84.39583333333333,1026.6795454545459
1980,2013-07-01,14.816326530612244,79.83673469387755,1023.3244444444445
1981,2013-07-02,13.73469387755102,79.63265306122449,1022.2400000000002
1982,2013-07-03,11.551020408163266,80.16326530612245,1021.7755555555555
1983,2013-07-04,16.510204081632654,74.9795918367347,1015.0355555555559
1984,2013-07-05,17.26530612244898,68.18367346938776,1013.9288888888888
1985,2013-07-06,14.16326530612245,71.36734693877551,1019.7711111111115
1986,2013-07-07,11.142857142857142,76.26530612244898,1026.1333333333332
1987,2013-07-08,10.877551020408163,76.81632653061224,1030.5155555555557
1988,2013-07-09,12.816326530612244,79.36734693877551,1030.7222222222224
1989,2013-07-10,11.63265306122449,85.06122448979592,1028.4599999999998
1990,2013-07-11,9.673469387755102,83.89795918367346,1028.942222222222
1991,2013-07-12,10.895833333333334,86.14893617021276,1026.370454545454
1992,2013-07-13,11.270833333333334,86.77083333333333,1023.8113636363636
1993,2013-07-14,13.857142857142858,84.72916666666667,1021.5422222222222
1994,2013-07-15,11.653061224489797,84.89583333333333,1020.9222222222221
1995,2013-07-16,9.714285714285714,88.1875,1021.4555555555555
1996,2013-07-17,13.755102040816327,82.65306122448979,1020.466666666667
1997,2013-07-18,13.73469387755102,79.46938775510205,1017.5955555555555
1998,2013-07-19,18.816326530612244,79.3125,1014.3311111111107
1999,2013-07-20,12.938775510204081,83.87755102040816,1013.7111111111111
2000,2013-07-21,14.36734693877551,76.10204081632654,1016.8088888888891
2001,2013-07-22,11.918367346938776,75.14583333333333,1018.837777777778
2002,2013-07-23,13.833333333333334,72.3125,1022.8377777777777
2003,2013-07-24,14.791666666666666,66.45833333333333,1027.2355555555555
2004,2013-07-25,11.428571428571429,75.71428571428571,1026.5822222222223
2005,2013-07-26,12.36734693877551,77.26530612244898,1022.3711111111108
2006,2013-07-27,13.36734693877551,72.40816326530613,1023.3088888888886
2007,2013-07-28,13.693877551020408,73.16326530612245,1022.6000000000001
2008,2013-07-29,12.979591836734693,81.77551020408163,1021.6888888888888
2009,2013-07-30,9.979591836734693,80.55102040816327,1021.0844444444446
2010,2013-07-31,12.89795918367347,78.0,1022.2822222222223
2011,2013-08-01,10.244897959183673,77.59183673469387,1021.0711111111112
2012,2013-08-02,15.041666666666666,77.27083333333333,1016.9999999999999
2013,2013-08-03,14.918367346938776,70.12244897959184,1017.4311111111111
2014,2013-08-04,13.428571428571429,70.36734693877551,1015.8533333333332
2015,2013-08-05,13.693877551020408,71.73469387755102,1016.1822222222222
2016,2013-08-06,15.26530612244898,67.87755102040816,1012.68
2017,2013-08-07,12.591836734693878,75.02083333333333,1013.7
2018,2013-08-08,13.489795918367347,76.16326530612245,1014.6422222222221
2019,2013-08-09,16.0,71.72916666666667,1015.6355555555554
2020,2013-08-10,12.673469387755102,67.93877551020408,1016.1177777777774
2021,2013-08-11,11.46938775510204,70.02083333333333,1016.4200000000001
2022,2013-08-12,16.897959183673468,70.79591836734694,1009.2333333333335
2023,2013-08-13,15.89795918367347,65.46938775510205,1013.9999999999999
2024,2013-08-14,16.836734693877553,64.34693877551021,1012.231111111111
2025,2013-08-15,16.612244897959183,63.224489795918366,1018.2533333333333
2026,2013-08-16,18.06122448979592,64.28571428571429,1016.7266666666666
2027,2013-08-17,15.89795918367347,69.6734693877551,1012.22
2028,2013-08-18,17.877551020408163,66.10204081632654,1014.1577777777776
2029,2013-08-19,15.551020408163266,63.51020408163265,1014.5288888888888
2030,2013-08-20,15.387755102040817,66.60416666666667,1017.9088888888889
2031,2013-08-21,13.795918367346939,69.93877551020408,1018.2977777777778
2032,2013-08-22,15.122448979591837,70.06122448979592,1015.7666666666669
2033,2013-08-23,18.836734693877553,68.10204081632654,1015.1355555555555
2034,2013-08-24,13.479166666666666,68.0,1021.2659090909091
2035,2013-08-25,12.645833333333334,70.02083333333333,1022.0977272727273
2036,2013-08-26,11.48936170212766,71.02173913043478,1022.1795454545455
2037,2013-08-27,11.3125,68.95833333333333,1020.1000000000005
2038,2013-08-28,10.604166666666666,71.61702127659575,1018.6866666666668
2039,2013-08-29,14.428571428571429,68.73469387755102,1016.3733333333334
2040,2013-08-30,19.102040816326532,66.77551020408163,1013.6355555555555
2041,2013-08-31,14.428571428571429,67.75510204081633,1017.7444444444443
2042,2013-09-01,14.551020408163266,61.63265306122449,1022.8755555555557
2043,2013-09-02,9.63265306122449,69.3265306122449,1027.5111111111112
2044,2013-09-03,13.0,68.06122448979592,1027.4288888888889
2045,2013-09-04,16.93877551020408,59.265306122448976,1026.5266666666666
2046,2013-09-05,14.26530612244898,64.75510204081633,1025.3977777777775
2047,2013-09-06,11.591836734693878,68.9795918367347,1025.7999999999997
2048,2013-09-07,13.53061224489796,68.89795918367346,1022.8266666666669
2049,2013-09-08,12.122448979591837,69.26530612244898,1024.1755555555555
2050,2013-09-09,15.979591836734693,60.95918367346939,1016.84
2051,2013-09-10,21.93877551020408,58.3469387755102,1009.7911111111109
2052,2013-09-11,18.770833333333332,60.5,1011.1999999999997
2053,2013-09-12,14.306122448979592,63.0,1015.8866666666669
2054,2013-09-13,15.53061224489796,64.85714285714286,1017.5399999999998
2055,2013-09-14,11.83673469387755,74.83673469387755,1013.24
2056,2013-09-15,14.387755102040817,68.73469387755102,1016.2155555555553
2057,2013-09-16,17.183673469387756,76.04081632653062,1011.3199999999998
2058,2013-09-17,16.510204081632654,74.93617021276596,1007.6244444444443
2059,2013-09-18,19.285714285714285,67.125,1005.6888888888889
2060,2013-09-19,15.510204081632653,63.59183673469388,1008.9288888888887
2061,2013-09-20,18.367346938775512,61.53061224489796,1010.4711111111111
2062,2013-09-21,12.877551020408163,62.1875,1014.5644444444445
2063,2013-09-22,14.142857142857142,66.95833333333333,1011.9911111111112
2064,2013-09-23,17.591836734693878,59.204081632653065,1008.5863636363633
2065,2013-09-24,16.979591836734695,52.69387755102041,1006.1377777777777
2066,2013-09-25,17.333333333333332,52.083333333333336,1010.0477272727268
2067,2013-09-26,25.79591836734694,57.229166666666664,1009.4044444444447
2068,2013-09-27,16.040816326530614,50.265306122448976,1017.7377777777779
2069,2013-09-28,20.408163265306122,58.770833333333336,1013.0888888888892
2070,2013-09-29,14.333333333333334,57.666666666666664,1014.6266666666668
2071,2013-09-30,18.4468085106383,51.729166666666664,1011.8113636363636
2072,2013-10-01,23.632653061224488,59.36734693877551,1009.5844444444447
2073,2013-10-02,20.46938775510204,58.265306122448976,1013.4555555555557
2074,2013-10-03,19.918367346938776,56.38775510204081,1016.7022222222222
2075,2013-10-04,16.897959183673468,55.42857142857143,1020.3666666666668
2076,2013-10-05,18.102040816326532,52.6530612244898,1013.8755555555557
2077,2013-10-06,11.877551020408163,58.91836734693877,1011.38
2078,2013-10-07,14.591836734693878,62.3469387755102,1012.7577777777774
2079,2013-10-08,11.714285714285714,66.24489795918367,1014.6177777777779
2080,2013-10-09,16.857142857142858,57.59183673469388,1015.2333333333331
2081,2013-10-10,16.346938775510203,51.36734693877551,1011.5066666666669
2082,2013-10-11,19.79591836734694,63.775510204081634,1014.7444444444444
2083,2013-10-12,15.040816326530612,59.53061224489796,1014.7600000000006
2084,2013-10-13,16.46938775510204,59.63265306122449,1009.6155555555554
2085,2013-10-14,18.489795918367346,59.244897959183675,1018.4799999999998
2086,2013-10-15,13.510204081632653,58.38775510204081,1020.8422222222221
2087,2013-10-16,20.714285714285715,47.12244897959184,1014.9222222222221
2088,2013-10-17,24.428571428571427,51.51020408163265,1011.251111111111
2089,2013-10-18,16.8125,54.708333333333336,1021.2977777777777
2090,2013-10-19,15.895833333333334,50.08163265306123,1021.1555555555552
2091,2013-10-20,15.938775510204081,51.0,1016.7533333333336
2092,2013-10-21,12.857142857142858,60.326530612244895,1016.5377777777777
2093,2013-10-22,15.020408163265307,68.9795918367347,1015.6933333333332
2094,2013-10-23,22.081632653061224,66.55102040816327,1012.5777777777778
2095,2013-10-24,23.244897959183675,53.183673469387756,1016.7800000000004
2096,2013-10-25,15.53061224489796,53.61224489795919,1021.5755555555558
2097,2013-10-26,14.36734693877551,56.520833333333336,1021.9244444444447
2098,2013-10-27,12.104166666666666,60.87234042553192,1022.071111111111
2099,2013-10-28,14.489795918367347,68.34693877551021,1018.1822222222223
2100,2013-10-29,17.142857142857142,62.36734693877551,1015.5844444444447
2101,2013-10-30,15.63265306122449,58.775510204081634,1019.1466666666668
2102,2013-10-31,12.816326530612244,60.0,1020.8133333333332
2103,2013-11-01,10.354166666666666,60.8125,1020.7136363636364
2104,2013-11-02,12.612244897959183,57.224489795918366,1018.2266666666665
2105,2013-11-03,20.46938775510204,48.59183673469388,1016.3888888888887
2106,2013-11-04,19.755102040816325,48.5625,1022.2933333333334
2107,2013-11-05,16.714285714285715,54.666666666666664,1023.5022222222221
2108,2013-11-06,15.551020408163266,49.0,1018.8066666666667
2109,2013-11-07,15.10204081632653,53.30612244897959,1014.7
2110,2013-11-08,15.040816326530612,60.0,1012.8666666666663
2111,2013-11-09,16.93877551020408,56.734693877551024,1014.1599999999997
2112,2013-11-10,17.6734693877551,57.673469387755105,1018.4266666666671
2113,2013-11-11,19.591836734693878,66.85714285714286,1018.9
2114,2013-11-12,16.755102040816325,72.46938775510205,1016.0711111111113
2115,2013-11-13,16.959183673469386,67.42857142857143,1015.1244444444441
2116,2013-11-14,15.816326530612244,58.12244897959184,1016.117777777778
2117,2013-11-15,15.125,61.145833333333336,1016.886363636364
2118,2013-11-16,16.666666666666668,62.0625,1015.4749999999999
2119,2013-11-17,15.875,67.9375,1015.1022727272729
2120,2013-11-18,17.791666666666668,62.708333333333336,1013.9431818181819
2121,2013-11-19,17.916666666666668,55.875,1011.068181818182
2122,2013-11-20,15.46938775510204,63.30612244897959,1011.82
2123,2013-11-21,14.918367346938776,65.3265306122449,1011.1155555555556
2124,2013-11-22,16.06122448979592,70.22448979591837,1009.8599999999999
2125,2013-11-23,13.8125,71.59183673469387,1008.2888888888892
2126,2013-11-24,14.645833333333334,69.53061224489795,1009.2466666666668
2127,2013-11-25,13.857142857142858,60.12244897959184,1010.8466666666666
2128,2013-11-26,15.489795918367347,52.53061224489796,1013.2888888888886
2129,2013-11-27,14.122448979591837,51.244897959183675,1013.5288888888889
2130,2013-11-28,15.36734693877551,61.734693877551024,1009.3088888888891
2131,2013-11-29,18.020408163265305,68.60416666666667,1009.9644444444444
2132,2013-11-30,18.857142857142858,61.673469387755105,1015.78
2133,2013-12-01,14.833333333333334,57.791666666666664,1019.0159090909088
2134,2013-12-02,14.142857142857142,51.673469387755105,1017.1888888888889
2135,2013-12-03,12.612244897959183,55.83673469387755,1014.097777777778
2136,2013-12-04,15.979591836734693,64.04081632653062,1008.3533333333334
2137,2013-12-05,20.6875,64.66666666666667,1005.8200000000002
2138,2013-12-06,17.510204081632654,51.95918367346939,1013.6933333333336
2139,2013-12-07,11.53061224489796,56.63265306122449,1017.6422222222222
2140,2013-12-08,16.306122448979593,50.08163265306123,1014.5777777777777
2141,2013-12-09,12.591836734693878,62.285714285714285,1010.0466666666666
2142,2013-12-10,20.79591836734694,54.30612244897959,1009.0888888888892
2143,2013-12-11,17.408163265306122,56.3469387755102,1011.0533333333332
2144,2013-12-12,13.89795918367347,60.91836734693877,1012.1644444444445
2145,2013-12-13,13.041666666666666,61.30612244897959,1013.2068181818184
2146,2013-12-14,16.306122448979593,57.6530612244898,1016.0644444444441
2147,2013-12-15,12.16326530612245,61.5625,1017.057777777778
2148,2013-12-16,13.918367346938776,61.48979591836735,1017.6955555555556
2149,2013-12-17,13.040816326530612,59.53061224489796,1017.5600000000001
2150,2013-12-18,14.285714285714286,56.714285714285715,1018.988888888889
2151,2013-12-19,17.083333333333332,50.354166666666664,1016.5636363636363
2152,2013-12-20,15.081632653061224,53.87755102040816,1015.277777777778
2153,2013-12-21,18.632653061224488,59.285714285714285,1015.8222222222221
2154,2013-12-22,14.306122448979592,65.06122448979592,1012.4200000000002
2155,2013-12-23,13.653061224489797,67.12244897959184,1011.9755555555554
2156,2013-12-24,14.729166666666666,62.95918367346939,1016.3844444444445
2157,2013-12-25,10.541666666666666,66.45833333333333,1015.28
2158,2013-12-26,14.346938775510203,65.3061224489796,1012.0711111111112
2159,2013-12-27,13.375,63.041666666666664,1012.3204545454548
2160,2013-12-28,16.604166666666668,52.212765957446805,1009.1477272727271
2161,2013-12-29,22.166666666666668,49.6875,1012.4909090909089
2162,2013-12-30,12.208333333333334,53.0,1013.5090909090909
2163,2013-12-31,11.520833333333334,55.395833333333336,1012.093181818182
2164,2014-01-01,17.127659574468087,51.702127659574465,1010.2431818181817
2165,2014-01-02,15.4375,61.104166666666664,1008.2045454545455
2166,2014-01-03,14.083333333333334,63.583333333333336,1008.0295454545455
2167,2014-01-04,20.4375,56.333333333333336,1007.8431818181817
2168,2014-01-05,17.041666666666668,55.875,1009.981818181818
2169,2014-01-06,19.833333333333332,47.1875,1012.3568181818181
2170,2014-01-07,20.285714285714285,57.97959183673469,1018.1688888888889
2171,2014-01-08,16.26530612244898,61.08163265306123,1019.4044444444444
2172,2014-01-09,13.938775510204081,57.95918367346939,1018.7044444444443
2173,2014-01-10,14.306122448979592,57.38775510204081,1017.9777777777778
2174,2014-01-11,12.693877551020408,59.97959183673469,1017.6311111111112
2175,2014-01-12,14.938775510204081,56.326530612244895,1016.0688888888889
2176,2014-01-13,15.645833333333334,56.5,1015.8711111111111
2177,2014-01-14,14.229166666666666,47.6875,1014.7311111111111
2178,2014-01-15,14.041666666666666,48.57446808510638,1015.0355555555556
2179,2014-01-16,16.148936170212767,50.40425531914894,1015.0295454545457
2180,2014-01-17,16.06122448979592,47.53061224489796,1012.1888888888889
2181,2014-01-18,13.959183673469388,58.770833333333336,1012.0333333333332
2182,2014-01-19,15.9375,60.229166666666664,1011.5795454545455
2183,2014-01-20,15.122448979591837,65.16666666666667,1010.1749999999997
2184,2014-01-21,16.46938775510204,67.06122448979592,1010.7066666666666
2185,2014-01-22,17.836734693877553,63.10204081632653,1015.4577777777782
2186,2014-01-23,16.102040816326532,64.12244897959184,1016.9777777777778
2187,2014-01-24,15.408163265306122,75.71428571428571,1011.931111111111
2188,2014-01-25,17.20408163265306,63.93877551020408,1014.0888888888887
2189,2014-01-26,15.918367346938776,60.6530612244898,1018.3888888888889
2190,2014-01-27,15.244897959183673,54.44897959183673,1016.9866666666666
2191,2014-01-28,18.612244897959183,49.204081632653065,1015.211111111111
2192,2014-01-29,15.979591836734693,58.06122448979592,1015.1422222222221
2193,2014-01-30,14.224489795918368,55.97959183673469,1014.4355555555557
2194,2014-01-31,13.387755102040817,57.06122448979592,1011.6444444444446
2195,2014-02-01,13.693877551020408,62.208333333333336,1010.6688888888889
2196,2014-02-02,14.020833333333334,53.51063829787234,1011.2711111111114
2197,2014-02-03,18.877551020408163,54.333333333333336,1011.2444444444446
2198,2014-02-04,22.714285714285715,59.285714285714285,1015.671111111111
2199,2014-02-05,17.6734693877551,58.854166666666664,1017.2622222222221
2200,2014-02-06,16.26530612244898,57.142857142857146,1014.8800000000001
2201,2014-02-07,14.224489795918368,58.734693877551024,1012.9133333333334
2202,2014-02-08,13.63265306122449,54.795918367346935,1013.7422222222223
2203,2014-02-09,19.489795918367346,53.10204081632653,1013.4911111111111
2204,2014-02-10,15.918367346938776,60.142857142857146,1015.7755555555559
2205,2014-02-11,14.708333333333334,62.212765957446805,1014.2666666666667
2206,2014-02-12,12.89795918367347,63.1875,1013.0822222222218
2207,2014-02-13,11.795918367346939,63.645833333333336,1012.3911111111107
2208,2014-02-14,9.081632653061224,74.81632653061224,1007.6488888888891
2209,2014-02-15,10.673469387755102,78.46938775510205,1002.6844444444444
2210,2014-02-16,15.653061224489797,76.3061224489796,1006.5355555555556
2211,2014-02-17,12.551020408163266,69.55102040816327,1013.1288888888888
2212,2014-02-18,10.73469387755102,70.36734693877551,1011.6777777777776
2213,2014-02-19,14.551020408163266,74.34693877551021,1005.9644444444443
2214,2014-02-20,17.897959183673468,64.06122448979592,1010.2577777777776
2215,2014-02-21,16.877551020408163,54.857142857142854,1017.4711111111111
2216,2014-02-22,15.36734693877551,66.06122448979592,1019.6066666666667
2217,2014-02-23,15.10204081632653,61.83673469387755,1019.6955555555556
2218,2014-02-24,12.040816326530612,65.24489795918367,1018.1795454545453
2219,2014-02-25,13.729166666666666,66.29166666666667,1014.7295454545456
2220,2014-02-26,13.36734693877551,69.77551020408163,1013.7711111111107
2221,2014-02-27,15.326530612244898,67.16326530612245,1017.7955555555559
2222,2014-02-28,16.26530612244898,67.61224489795919,1020.1533333333334
2223,2014-03-01,13.16326530612245,71.93877551020408,1018.8422222222226
2224,2014-03-02,13.36734693877551,70.53061224489795,1018.9488888888889
2225,2014-03-03,12.183673469387756,69.3125,1021.2888888888889
2226,2014-03-04,12.081632653061224,67.28571428571429,1021.748888888889
2227,2014-03-05,12.408163265306122,71.44897959183673,1017.6777777777775
2228,2014-03-06,13.714285714285714,66.6938775510204,1018.4088888888888
2229,2014-03-07,12.708333333333334,69.0625,1019.0590909090911
2230,2014-03-08,13.27659574468085,71.53191489361703,1019.5181818181817
2231,2014-03-09,12.958333333333334,66.375,1018.7886363636364
2232,2014-03-10,13.354166666666666,61.520833333333336,1019.0818181818183
2233,2014-03-11,12.23404255319149,64.2127659574468,1019.8697674418609
2234,2014-03-12,12.551020408163266,71.75,1018.397777777778
2235,2014-03-13,12.755102040816327,70.36734693877551,1017.9622222222224
2236,2014-03-14,12.104166666666666,72.41666666666667,1016.1545454545453
2237,2014-03-15,13.604166666666666,67.6875,1011.0295454545453
2238,2014-03-16,15.958333333333334,66.70833333333333,1009.8454545454543
2239,2014-03-17,14.708333333333334,67.9375,1014.8999999999997
2240,2014-03-18,10.795918367346939,70.14285714285714,1019.537777777778
2241,2014-03-19,10.857142857142858,70.63265306122449,1023.3022222222219
2242,2014-03-20,13.387755102040817,69.53061224489795,1022.7555555555552
2243,2014-03-21,14.89795918367347,71.36734693877551,1018.2288888888891
2244,2014-03-22,12.89795918367347,74.59183673469387,1018.5733333333333
2245,2014-03-23,13.306122448979592,71.0,1018.1755555555554
2246,2014-03-24,12.791666666666666,73.5,1018.060465116279
2247,2014-03-25,11.8125,79.51020408163265,1020.5522727272727
