,Date,MinTemp,MaxTemp
68751,2012-10-29,9.3,25.4
68752,2012-10-30,13.2,32.0
68753,2012-10-31,18.6,30.2
68754,2012-11-01,12.8,16.0
68755,2012-11-02,10.6,16.8
68756,2012-11-03,10.4,22.0
68757,2012-11-04,12.1,29.1
68758,2012-11-05,19.9,26.8
68759,2012-11-06,20.1,22.9
68760,2012-11-07,14.8,19.6
68761,2012-11-08,12.3,23.0
68762,2012-11-09,12.5,18.9
68763,2012-11-10,9.5,19.3
68764,2012-11-11,8.2,27.4
68765,2012-11-12,17.2,26.8
68766,2012-11-13,11.9,19.8
68767,2012-11-14,10.4,19.6
68768,2012-11-15,10.8,19.8
68769,2012-11-16,12.3,19.3
68770,2012-11-17,12.5,19.0
68771,2012-11-18,10.6,19.7
68772,2012-11-19,11.3,24.0
68773,2012-11-20,12.3,28.1
68774,2012-11-21,17.0,20.9
68775,2012-11-22,11.8,21.7
68776,2012-11-23,14.5,21.8
68777,2012-11-24,13.3,34.5
68778,2012-11-25,16.4,21.8
68779,2012-11-26,13.7,22.2
68780,2012-11-27,15.2,22.9
68781,2012-11-28,15.3,28.1
68782,2012-11-29,17.8,39.6
68783,2012-11-30,24.1,27.7
68784,2013-01-01,15.4,25.3
68785,2013-01-02,15.3,22.2
68786,2013-01-03,13.7,37.1
68787,2013-01-04,19.5,41.1
68788,2013-01-05,20.0,25.7
68789,2013-01-06,16.7,25.7
68790,2013-01-07,16.2,30.3
68791,2013-01-08,18.3,30.3
68792,2013-01-09,13.1,21.0
68793,2013-01-10,14.2,27.2
68794,2013-01-11,17.3,39.4
68795,2013-01-12,16.6,24.1
68796,2013-01-13,16.2,20.8
68797,2013-01-14,14.1,21.8
68798,2013-01-15,12.5,27.7
68799,2013-01-16,14.9,25.5
68800,2013-01-17,15.6,40.8
68801,2013-01-18,20.5,25.9
68802,2013-01-19,16.9,23.0
68803,2013-01-20,14.5,25.0
68804,2013-01-21,17.1,25.7
68805,2013-01-22,17.9,26.3
68806,2013-01-23,16.5,24.6
68807,2013-01-24,15.0,36.6
68808,2013-01-25,19.4,27.4
68809,2013-01-26,16.3,21.7
68810,2013-01-27,15.0,24.1
68811,2013-01-28,15.9,24.4
68812,2013-01-29,14.5,21.7
68813,2013-01-30,12.2,29.1
68814,2013-01-31,16.2,24.7
68815,2013-03-01,14.4,25.1
68816,2013-03-02,14.9,26.9
68817,2013-03-03,13.9,29.1
68818,2013-03-04,17.3,32.7
68819,2013-03-05,18.0,33.6
68820,2013-03-06,18.8,33.8
68821,2013-03-07,22.0,35.5
68822,2013-03-08,21.1,33.0
68823,2013-03-09,21.9,35.8
68824,2013-03-10,23.3,35.4
68825,2013-03-11,20.6,37.1
68826,2013-03-12,22.3,36.2
68827,2013-03-13,26.5,27.2
68828,2013-03-14,16.1,24.2
68829,2013-03-15,17.8,23.9
68830,2013-03-16,17.0,23.0
68831,2013-03-17,11.5,19.9
68832,2013-03-18,12.5,21.9
68833,2013-03-19,11.4,24.0
68834,2013-03-20,13.0,28.8
68835,2013-03-21,16.2,23.8
68836,2013-03-22,14.7,20.5
68837,2013-03-23,14.8,24.2
68838,2013-03-24,16.5,25.7
68839,2013-03-25,13.7,23.8
68840,2013-03-26,16.2,31.4
68841,2013-03-27,19.2,35.6
68842,2013-03-28,15.6,22.3
68843,2013-03-29,10.9,18.5
68844,2013-03-30,12.0,22.4
68845,2013-03-31,13.9,19.2
68846,2013-04-01,9.5,20.1
68847,2013-04-02,11.7,19.9
68848,2013-04-03,14.0,17.8
68849,2013-04-04,10.2,21.0
68850,2013-04-05,10.0,25.2
68851,2013-04-06,11.9,28.2
68852,2013-04-07,14.1,27.4
68853,2013-04-08,16.9,23.3
68854,2013-04-09,14.1,23.5
68855,2013-04-10,12.3,24.8
68856,2013-04-11,14.6,18.4
68857,2013-04-12,12.0,25.1
68858,2013-04-13,15.3,24.3
68859,2013-04-14,16.4,22.5
68860,2013-04-15,13.8,16.0
68861,2013-04-16,11.5,20.2
68862,2013-04-17,11.6,19.3
68863,2013-04-18,11.1,18.5
68864,2013-04-19,9.8,18.4
68865,2013-04-20,9.8,19.0
68866,2013-04-21,6.9,20.7
68867,2013-04-22,10.9,17.2
68868,2013-04-23,12.0,19.7
68869,2013-04-24,13.6,20.9
68870,2013-04-25,10.8,21.2
68871,2013-04-26,13.9,23.6
68872,2013-04-27,14.7,24.5
68873,2013-04-28,16.6,19.5
68874,2013-04-29,10.6,18.4
68875,2013-04-30,7.9,19.3
68876,2013-05-01,9.3,16.5
68877,2013-05-02,7.0,18.3
68878,2013-05-03,9.3,19.0
68879,2013-05-04,11.3,17.1
68880,2013-05-05,11.3,15.1
68881,2013-05-06,5.7,19.0
68882,2013-05-07,7.2,20.2
68883,2013-05-08,10.5,23.0
68884,2013-05-09,13.5,25.5
68885,2013-05-10,12.7,25.1
68886,2013-05-11,13.5,24.9
68887,2013-05-12,16.5,22.1
68888,2013-05-13,14.3,17.0
68889,2013-05-14,7.8,13.6
68890,2013-05-15,9.3,16.1
68891,2013-05-16,10.3,16.0
68892,2013-05-17,9.8,16.4
68893,2013-05-18,10.0,15.3
68894,2013-05-19,9.1,17.3
68895,2013-05-20,10.7,13.9
68896,2013-05-21,7.4,17.0
68897,2013-05-22,6.3,15.4
68898,2013-05-23,5.6,17.0
68899,2013-05-24,4.9,16.7
68900,2013-05-25,7.9,19.1
68901,2013-05-26,11.1,16.3
68902,2013-05-27,11.7,15.7
68903,2013-05-28,5.2,18.3
68904,2013-05-29,7.2,18.9
68905,2013-05-30,12.1,15.7
68906,2013-05-31,14.0,18.6
68907,2013-06-01,13.7,16.3
68908,2013-06-02,10.3,17.8
68909,2013-06-03,10.3,15.8
68910,2013-06-04,11.8,15.3
68911,2013-06-05,12.0,14.2
68912,2013-06-06,12.5,17.3
68913,2013-06-07,10.9,15.9
68914,2013-06-08,4.9,16.1
68915,2013-06-09,6.1,14.3
68916,2013-06-10,6.8,16.4
68917,2013-06-11,9.7,14.9
68918,2013-06-12,9.4,13.5
68919,2013-06-13,10.8,13.0
68920,2013-06-14,11.0,15.6
68921,2013-06-15,9.7,14.8
68922,2013-06-16,9.3,14.9
68923,2013-06-17,7.2,12.1
68924,2013-06-18,8.5,15.9
68925,2013-06-19,4.8,15.0
68926,2013-06-20,2.3,15.2
68927,2013-06-21,3.2,15.4
68928,2013-06-22,2.9,14.8
68929,2013-06-23,1.5,14.2
68930,2013-06-24,2.1,12.1
68931,2013-06-25,4.0,17.2
68932,2013-06-26,2.9,17.5
68933,2013-06-27,4.7,17.6
68934,2013-06-28,6.7,16.9
68935,2013-06-29,6.7,14.5
68936,2013-06-30,5.4,18.3
68937,2013-07-01,7.4,18.1
68938,2013-07-02,12.7,19.2
68939,2013-07-03,9.9,16.0
68940,2013-07-04,9.6,16.3
68941,2013-07-05,9.0,13.9
68942,2013-07-06,9.4,16.2
68943,2013-07-07,6.3,13.6
68944,2013-07-08,4.3,15.1
68945,2013-07-09,3.1,14.5
68946,2013-07-10,3.1,15.2
68947,2013-07-11,4.2,16.0
68948,2013-07-12,5.9,17.5
68949,2013-07-13,8.0,15.1
68950,2013-07-14,10.8,16.1
68951,2013-07-15,12.5,19.5
68952,2013-07-16,10.6,16.7
68953,2013-07-17,10.5,18.2
68954,2013-07-18,12.9,23.3
68955,2013-07-19,14.3,17.0
68956,2013-07-20,7.9,9.7
68957,2013-07-21,5.7,11.1
68958,2013-07-22,6.4,14.3
68959,2013-07-23,8.0,13.9
68960,2013-07-24,10.6,14.4
68961,2013-07-25,4.1,12.4
68962,2013-07-26,7.8,15.1
68963,2013-07-27,9.3,14.1
68964,2013-07-28,10.5,18.2
68965,2013-07-29,12.2,19.5
68966,2013-07-30,10.3,16.2
68967,2013-07-31,3.6,15.7
68968,2013-08-01,5.2,14.8
68969,2013-08-02,7.7,13.9
68970,2013-08-03,7.2,12.9
68971,2013-08-04,8.3,14.1
68972,2013-08-05,9.4,16.1
68973,2013-08-06,11.0,16.8
68974,2013-08-07,6.9,13.7
68975,2013-08-08,7.0,15.4
68976,2013-08-09,8.3,11.7
68977,2013-08-10,8.8,18.3
68978,2013-08-11,8.4,16.5
68979,2013-08-12,10.5,14.7
68980,2013-08-13,8.4,16.5
68981,2013-08-14,10.7,14.4
68982,2013-08-15,7.4,17.9
68983,2013-08-16,10.5,17.5
68984,2013-08-17,9.4,15.8
68985,2013-08-18,10.9,17.7
68986,2013-08-19,7.6,14.0
68987,2013-08-20,5.3,13.5
68988,2013-08-21,6.8,14.1
68989,2013-08-22,9.4,15.4
68990,2013-08-23,11.1,15.1
68991,2013-08-24,10.3,16.8
68992,2013-08-25,11.5,17.4
68993,2013-08-26,10.9,19.1
68994,2013-08-27,9.1,20.6
68995,2013-08-28,11.3,22.5
68996,2013-08-29,13.9,23.1
68997,2013-08-30,14.6,19.3
68998,2013-08-31,10.6,22.5
68999,2013-09-01,14.5,23.8
69000,2013-09-02,14.8,21.2
69001,2013-09-03,10.6,24.6
69002,2013-09-04,14.2,23.9
69003,2013-09-05,19.7,19.8
69004,2013-09-06,11.8,15.3
69005,2013-09-07,8.8,20.1
69006,2013-09-08,8.8,18.3
69007,2013-09-09,11.5,22.9
69008,2013-09-10,11.9,17.2
69009,2013-09-11,11.2,17.9
69010,2013-09-12,8.5,16.0
69011,2013-09-13,3.9,16.0
69012,2013-09-14,7.8,19.2
69013,2013-09-15,10.4,21.8
69014,2013-09-16,13.0,16.7
69015,2013-09-17,12.0,19.6
69016,2013-09-18,13.1,20.1
69017,2013-09-19,10.2,17.3
69018,2013-09-20,10.3,18.4
69019,2013-09-21,6.4,19.3
69020,2013-09-22,11.2,21.2
69021,2013-09-23,9.9,24.0
69022,2013-09-24,14.9,24.6
69023,2013-09-25,16.5,24.8
69024,2013-09-26,11.6,16.2
69025,2013-09-27,7.2,20.2
69026,2013-09-28,8.8,16.4
69027,2013-09-29,7.6,21.4
69028,2013-09-30,14.3,23.7
69029,2013-10-01,11.6,17.7
69030,2013-10-02,9.8,17.1
69031,2013-10-03,8.2,16.5
69032,2013-10-04,5.8,21.5
69033,2013-10-05,12.8,25.5
69034,2013-10-06,13.5,17.9
69035,2013-10-07,9.3,17.9
69036,2013-10-08,11.0,21.8
69037,2013-10-09,13.6,26.7
69038,2013-10-10,16.4,16.6
69039,2013-10-11,10.0,21.3
69040,2013-10-12,11.3,25.5
69041,2013-10-13,12.3,17.4
69042,2013-10-14,7.6,15.0
69043,2013-10-15,9.4,19.5
69044,2013-10-16,12.9,27.4
69045,2013-10-17,10.8,16.0
69046,2013-10-18,6.6,22.1
69047,2013-10-19,12.2,26.5
69048,2013-10-20,17.3,31.6
69049,2013-10-21,14.8,17.6
69050,2013-10-22,12.3,17.2
69051,2013-10-23,12.9,16.1
69052,2013-10-24,7.2,16.0
69053,2013-10-25,7.5,16.3
69054,2013-10-26,10.2,17.2
69055,2013-10-27,9.9,18.2
69056,2013-10-28,11.3,18.2
69057,2013-10-29,11.7,18.4
69058,2013-10-30,12.2,19.9
69059,2013-10-31,12.3,18.4
69060,2013-11-01,9.5,22.7
69061,2013-11-02,12.8,26.1
69062,2013-11-03,13.3,17.7
69063,2013-11-04,10.3,17.8
69064,2013-11-05,9.1,26.0
69065,2013-11-06,12.2,30.7
69066,2013-11-07,20.2,25.8
69067,2013-11-08,14.4,18.6
69068,2013-11-09,10.3,17.5
69069,2013-11-10,9.7,18.1
69070,2013-11-11,9.8,19.4
69071,2013-11-12,12.4,15.9
69072,2013-11-13,10.0,14.7
69073,2013-11-14,10.7,17.5
69074,2013-11-15,11.6,19.0
69075,2013-11-16,10.7,19.0
69076,2013-11-17,9.6,20.6
69077,2013-11-18,11.5,27.7
69078,2013-11-19,14.7,31.6
69079,2013-11-20,14.4,18.9
69080,2013-11-21,11.9,24.1
69081,2013-11-22,13.3,23.0
69082,2013-11-23,13.1,20.2
69083,2013-11-24,11.7,19.6
69084,2013-11-25,13.2,22.9
69085,2013-11-26,10.3,29.1
69086,2013-11-27,15.7,33.1
69087,2013-11-28,21.8,24.2
69088,2013-11-29,12.0,19.3
69089,2013-11-30,12.3,19.8
69090,2013-12-01,10.1,31.0
69091,2013-12-02,16.6,36.0
69092,2013-12-03,16.9,24.9
69093,2013-12-04,17.2,21.0
69094,2013-12-05,10.7,16.8
69095,2013-12-06,7.9,19.1
69096,2013-12-07,11.0,27.1
69097,2013-12-08,16.3,27.8
69098,2013-12-09,16.3,18.4
69099,2013-12-10,12.5,21.0
69100,2013-12-11,13.7,21.1
69101,2013-12-12,11.0,24.0
69102,2013-12-13,14.4,22.7
69103,2013-12-14,14.4,20.0
69104,2013-12-15,14.0,21.7
69105,2013-12-16,14.8,21.4
69106,2013-12-17,14.2,22.1
69107,2013-12-18,13.9,26.9
69108,2013-12-19,15.7,39.9
69109,2013-12-20,21.3,24.2
69110,2013-12-21,15.1,21.4
69111,2013-12-22,16.6,28.4
69112,2013-12-23,14.6,18.2
69113,2013-12-24,13.5,23.3
69114,2013-12-25,12.3,31.8
69115,2013-12-26,17.7,27.6
69116,2013-12-27,16.4,22.4
69117,2013-12-28,14.8,36.5
69118,2013-12-29,14.4,20.9
69119,2013-12-30,11.6,22.6
69120,2013-12-31,12.0,25.4
69121,2014-01-01,16.2,26.3
69122,2014-01-02,15.2,23.6
69123,2014-01-03,13.9,22.3
69124,2014-01-04,13.4,20.7
69125,2014-01-05,10.9,26.7
69126,2014-01-06,12.7,20.2
69127,2014-01-07,14.0,20.8
69128,2014-01-08,11.7,27.5
69129,2014-01-09,14.3,33.3
69130,2014-01-10,18.3,34.7
69131,2014-01-11,17.8,22.7
69132,2014-01-12,16.5,22.8
69133,2014-01-13,15.2,31.1
69134,2014-01-14,18.3,42.8
69135,2014-01-15,28.6,41.7
69136,2014-01-16,27.0,43.9
69137,2014-01-17,25.6,43.9
69138,2014-01-18,21.5,24.0
69139,2014-01-19,16.2,22.8
69140,2014-01-20,17.0,24.8
69141,2014-01-21,16.8,23.7
69142,2014-01-22,16.2,24.3
69143,2014-01-23,13.6,30.4
69144,2014-01-24,16.9,23.0
69145,2014-01-25,15.5,21.0
69146,2014-01-26,13.0,27.2
69147,2014-01-27,16.9,35.3
69148,2014-01-28,24.5,42.0
69149,2014-01-29,18.4,25.1
69150,2014-01-30,16.0,30.0
69151,2014-01-31,18.6,27.0
69152,2014-02-01,18.6,30.2
69153,2014-02-02,18.3,39.0
69154,2014-02-03,22.7,34.0
69155,2014-02-04,14.8,26.2
69156,2014-02-05,13.9,31.1
69157,2014-02-06,17.4,35.6
69158,2014-02-07,22.9,36.6
69159,2014-02-08,18.6,41.0
69160,2014-02-09,22.2,40.4
69161,2014-02-10,15.9,24.9
69162,2014-02-11,14.6,27.0
69163,2014-02-12,17.1,27.2
69164,2014-02-13,18.9,26.9
69165,2014-02-14,19.4,27.0
69166,2014-02-15,21.0,28.9
69167,2014-02-16,17.1,24.1
69168,2014-02-17,16.2,25.9
69169,2014-02-18,14.5,30.4
69170,2014-02-19,17.5,25.4
69171,2014-02-20,12.6,20.8
69172,2014-02-21,13.2,20.8
69173,2014-02-22,14.2,20.2
69174,2014-02-23,14.2,23.8
69175,2014-02-24,14.6,25.2
69176,2014-02-25,15.5,33.0
69177,2014-02-26,15.1,22.6
69178,2014-02-27,14.4,22.3
69179,2014-02-28,13.8,23.5
69180,2014-03-01,15.9,24.2
69181,2014-03-02,16.9,23.4
69182,2014-03-03,15.7,25.3
69183,2014-03-04,16.0,33.7
69184,2014-03-05,19.5,23.0
69185,2014-03-06,14.3,21.4
69186,2014-03-07,14.3,23.1
69187,2014-03-08,15.0,28.4
69188,2014-03-09,16.5,33.1
69189,2014-03-10,21.3,32.7
69190,2014-03-11,19.3,31.2
69191,2014-03-12,16.7,22.2
69192,2014-03-13,13.7,22.9
69193,2014-03-14,14.9,27.3
69194,2014-03-15,17.3,29.6
69195,2014-03-16,13.7,20.5
69196,2014-03-17,14.2,24.9
69197,2014-03-18,15.9,25.1
69198,2014-03-19,13.7,22.7
69199,2014-03-20,11.2,30.9
69200,2014-03-21,14.6,23.6
69201,2014-03-22,13.3,19.6
69202,2014-03-23,13.9,19.3
69203,2014-03-24,12.5,19.0
69204,2014-03-25,12.1,24.6
69205,2014-03-26,14.1,27.0
69206,2014-03-27,17.1,25.4
69207,2014-03-28,17.1,22.1
69208,2014-03-29,12.7,24.4
69209,2014-03-30,14.6,26.5
69210,2014-03-31,16.6,30.9
69211,2014-04-01,18.9,33.4
69212,2014-04-02,23.0,24.9
69213,2014-04-03,15.1,18.3
69214,2014-04-04,14.6,20.7
69215,2014-04-05,15.0,24.5
69216,2014-04-06,12.5,25.4
69217,2014-04-07,13.3,24.9
69218,2014-04-08,16.6,22.0
69219,2014-04-09,16.7,18.0
69220,2014-04-10,16.5,19.3
69221,2014-04-11,17.0,19.2
69222,2014-04-12,15.5,23.0
69223,2014-04-13,13.0,22.5
69224,2014-04-14,12.5,21.1
69225,2014-04-15,12.6,21.9
69226,2014-04-16,10.0,22.3
69227,2014-04-17,11.2,25.1
69228,2014-04-18,13.9,19.0
69229,2014-04-19,11.7,18.1
69230,2014-04-20,12.7,19.1
69231,2014-04-21,12.5,18.5
69232,2014-04-22,13.3,16.8
69233,2014-04-23,11.9,19.4
69234,2014-04-24,12.3,18.8
69235,2014-04-25,6.5,20.9
69236,2014-04-26,9.0,19.3
69237,2014-04-27,9.5,17.6
69238,2014-04-28,6.5,22.4
69239,2014-04-29,13.9,20.0
69240,2014-04-30,10.5,17.8
69241,2014-05-01,6.3,16.2
69242,2014-05-02,9.1,14.3
69243,2014-05-03,10.1,17.6
69244,2014-05-04,8.7,14.2
69245,2014-05-05,9.8,16.7
69246,2014-05-06,10.7,16.5
69247,2014-05-07,9.7,16.5
69248,2014-05-08,4.3,18.9
69249,2014-05-09,7.0,18.6
69250,2014-05-10,12.1,16.6
69251,2014-05-11,9.7,20.0
69252,2014-05-12,7.8,20.1
69253,2014-05-13,8.3,20.4
69254,2014-05-14,8.7,20.5
69255,2014-05-15,13.9,22.5
69256,2014-05-16,16.8,23.2
69257,2014-05-17,16.8,20.1
69258,2014-05-18,17.3,21.5
69259,2014-05-19,17.4,23.5
69260,2014-05-20,14.2,21.8
69261,2014-05-21,11.0,23.8
69262,2014-05-22,12.5,21.1
69263,2014-05-23,15.5,20.7
69264,2014-05-24,10.9,18.1
69265,2014-05-25,12.2,20.5
69266,2014-05-26,12.3,22.1
69267,2014-05-27,15.8,20.1
69268,2014-05-28,13.0,19.0
69269,2014-05-29,9.8,15.9
69270,2014-05-30,6.4,17.9
69271,2014-05-31,7.0,18.8
69272,2014-06-01,11.4,15.1
69273,2014-06-02,11.5,17.4
69274,2014-06-03,12.6,16.6
69275,2014-06-04,10.8,18.6
69276,2014-06-05,11.9,17.1
69277,2014-06-06,8.5,16.6
69278,2014-06-07,10.5,17.5
69279,2014-06-08,11.2,15.9
69280,2014-06-09,8.6,15.6
69281,2014-06-10,9.7,19.0
69282,2014-06-11,6.9,16.6
69283,2014-06-12,9.2,16.3
69284,2014-06-13,12.2,17.0
69285,2014-06-14,10.3,15.8
69286,2014-06-15,9.9,16.4
69287,2014-06-16,10.4,17.0
69288,2014-06-17,10.1,16.3
69289,2014-06-18,11.1,14.3
69290,2014-06-19,8.0,12.3
69291,2014-06-20,9.3,15.5
69292,2014-06-21,11.3,15.7
69293,2014-06-22,7.7,15.8
69294,2014-06-23,8.5,14.7
69295,2014-06-24,7.1,14.5
69296,2014-06-25,8.6,16.0
69297,2014-06-26,11.2,16.8
69298,2014-06-27,11.0,14.7
69299,2014-06-28,9.6,13.0
69300,2014-06-29,8.8,11.3
69301,2014-06-30,6.5,13.3
69302,2014-07-01,8.3,13.4
69303,2014-07-02,10.8,17.3
69304,2014-07-03,7.7,12.7
69305,2014-07-04,8.2,12.9
69306,2014-07-05,8.6,15.4
69307,2014-07-06,10.3,14.1
69308,2014-07-07,9.0,16.0
69309,2014-07-08,9.2,14.9
69310,2014-07-09,9.3,11.2
69311,2014-07-10,7.7,15.6
69312,2014-07-11,8.0,14.4
69313,2014-07-12,7.2,11.6
69314,2014-07-13,5.2,15.0
69315,2014-07-14,6.9,13.4
69316,2014-07-15,8.3,13.1
69317,2014-07-16,9.7,14.7
69318,2014-07-17,8.8,12.3
69319,2014-07-18,5.9,14.3
69320,2014-07-19,8.5,13.5
69321,2014-07-20,7.9,13.7
69322,2014-07-21,4.9,13.2
69323,2014-07-22,5.6,12.5
69324,2014-07-23,4.5,13.7
69325,2014-07-24,4.5,15.0
69326,2014-07-25,8.8,16.1
69327,2014-07-26,12.3,15.3
69328,2014-07-27,7.0,17.0
69329,2014-07-28,9.7,16.9
69330,2014-07-29,11.4,16.5
69331,2014-07-30,11.9,19.1
69332,2014-07-31,13.7,19.9
69333,2014-08-01,6.0,10.3
69334,2014-08-02,4.7,13.6
69335,2014-08-03,1.4,14.8
69336,2014-08-04,1.8,15.3
69337,2014-08-05,4.4,16.8
69338,2014-08-06,10.6,16.5
69339,2014-08-07,10.7,14.0
69340,2014-08-08,10.7,16.4
69341,2014-08-09,8.1,15.1
69342,2014-08-10,9.4,14.0
69343,2014-08-11,5.8,13.6
69344,2014-08-12,6.4,13.0
69345,2014-08-13,8.1,15.7
69346,2014-08-14,10.0,15.1
69347,2014-08-15,4.0,17.5
69348,2014-08-16,5.9,13.4
69349,2014-08-17,7.5,16.7
69350,2014-08-18,9.9,13.6
69351,2014-08-19,10.7,13.9
69352,2014-08-20,10.2,13.6
69353,2014-08-21,8.4,18.1
69354,2014-08-22,7.2,21.2
69355,2014-08-23,7.3,20.5
69356,2014-08-24,11.0,16.3
69357,2014-08-25,10.7,16.7
69358,2014-08-26,7.8,19.4
69359,2014-08-27,7.1,19.9
69360,2014-08-28,8.1,20.2
69361,2014-08-29,8.0,15.3
69362,2014-08-30,11.2,21.4
69363,2014-08-31,10.8,21.6
69364,2014-09-01,15.0,15.4
69365,2014-09-02,9.1,16.4
69366,2014-09-03,7.8,15.4
69367,2014-09-04,5.7,16.4
69368,2014-09-05,5.0,16.9
69369,2014-09-06,6.3,19.4
69370,2014-09-07,6.6,21.2
69371,2014-09-08,10.8,21.2
69372,2014-09-09,15.6,20.4
69373,2014-09-10,11.4,19.7
69374,2014-09-11,11.5,17.4
69375,2014-09-12,6.3,16.3
69376,2014-09-13,6.6,18.9
69377,2014-09-14,7.3,20.9
69378,2014-09-15,9.3,18.7
69379,2014-09-16,11.2,15.0
69380,2014-09-17,8.9,16.7
69381,2014-09-18,7.7,14.0
69382,2014-09-19,8.6,15.7
69383,2014-09-20,10.0,17.5
69384,2014-09-21,11.7,17.5
69385,2014-09-22,5.6,23.7
69386,2014-09-23,10.2,25.8
69387,2014-09-24,15.2,23.7
69388,2014-09-25,13.6,17.1
69389,2014-09-26,10.7,19.5
69390,2014-09-27,8.8,23.4
69391,2014-09-28,15.5,28.0
69392,2014-09-29,14.4,23.6
69393,2014-09-30,14.2,24.2
69394,2014-10-01,7.1,16.6
69395,2014-10-02,9.4,17.9
69396,2014-10-03,10.8,19.4
69397,2014-10-04,9.0,26.5
69398,2014-10-05,13.9,19.5
69399,2014-10-06,9.3,25.3
69400,2014-10-07,12.2,18.4
69401,2014-10-08,8.8,18.8
69402,2014-10-09,9.8,23.3
69403,2014-10-10,13.6,24.9
69404,2014-10-11,13.9,21.6
69405,2014-10-12,10.3,30.0
69406,2014-10-13,10.2,16.7
69407,2014-10-14,8.6,17.3
69408,2014-10-15,8.4,17.5
69409,2014-10-16,10.8,17.2
69410,2014-10-17,10.6,18.4
69411,2014-10-18,8.7,24.4
69412,2014-10-19,14.7,29.1
69413,2014-10-20,10.8,21.2
69414,2014-10-21,8.3,29.1
69415,2014-10-22,14.0,31.8
69416,2014-10-23,15.2,22.7
69417,2014-10-24,15.2,30.6
69418,2014-10-25,14.6,20.3
69419,2014-10-26,13.9,24.6
69420,2014-10-27,13.8,20.0
69421,2014-10-28,11.5,20.5
69422,2014-10-29,10.9,23.2
69423,2014-10-30,13.7,22.3
69424,2014-10-31,10.8,32.9
69425,2014-11-01,13.6,17.9
69426,2014-11-02,9.0,16.8
69427,2014-11-03,10.5,23.3
69428,2014-11-04,13.3,29.4
69429,2014-11-05,13.0,18.8
69430,2014-11-06,11.0,23.9
69431,2014-11-07,11.6,33.0
69432,2014-11-08,19.3,35.2
69433,2014-11-09,13.1,20.0
69434,2014-11-10,11.6,21.1
69435,2014-11-11,12.8,19.2
69436,2014-11-12,9.5,25.1
69437,2014-11-13,13.3,31.3
69438,2014-11-14,18.9,20.9
69439,2014-11-15,12.4,18.1
69440,2014-11-16,10.9,19.3
69441,2014-11-17,12.4,21.1
69442,2014-11-18,11.3,21.2
69443,2014-11-19,11.6,30.1
69444,2014-11-20,16.2,28.7
69445,2014-11-21,16.8,23.9
69446,2014-11-22,13.4,31.4
69447,2014-11-23,17.0,25.5
69448,2014-11-24,15.7,19.9
69449,2014-11-25,11.0,22.3
69450,2014-11-26,11.8,19.8
69451,2014-11-27,13.2,20.2
69452,2014-11-28,12.1,21.0
69453,2014-11-29,13.3,25.0
69454,2014-11-30,15.5,34.8
69455,2014-12-01,21.1,29.3
69456,2014-12-02,16.7,26.1
69457,2014-12-03,16.5,23.9
69458,2014-12-04,17.6,27.7
69459,2014-12-05,17.7,21.4
69460,2014-12-06,15.6,22.9
69461,2014-12-07,13.8,17.9
69462,2014-12-08,14.0,21.8
69463,2014-12-09,15.5,21.7
69464,2014-12-10,13.7,21.3
69465,2014-12-11,16.3,22.1
69466,2014-12-12,14.3,27.8
69467,2014-12-13,15.1,31.5
69468,2014-12-14,21.4,26.2
69469,2014-12-15,16.7,24.2
69470,2014-12-16,16.6,32.6
69471,2014-12-17,12.2,22.7
69472,2014-12-18,12.1,24.6
69473,2014-12-19,11.3,21.1
69474,2014-12-20,12.6,23.8
69475,2014-12-21,13.7,33.8
69476,2014-12-22,17.9,25.2
69477,2014-12-23,19.9,26.8
69478,2014-12-24,14.4,23.0
69479,2014-12-25,14.4,24.1
69480,2014-12-26,10.9,21.1
69481,2014-12-27,12.2,23.0
69482,2014-12-28,13.4,32.1
69483,2014-12-29,17.5,26.4
69484,2014-12-30,13.4,24.6
69485,2014-12-31,11.9,25.8
69486,2015-01-01,14.0,27.3
69487,2015-01-02,15.9,39.4
69488,2015-01-03,20.8,38.4
69489,2015-01-04,16.4,23.9
69490,2015-01-05,15.6,23.9
69491,2015-01-06,17.6,
69492,2015-01-07,,
69493,2015-01-08,,
69494,2015-01-09,,
69495,2015-01-10,,
69496,2015-01-11,,
69497,2015-01-12,,
69498,2015-01-13,,
69499,2015-01-14,,
69500,2015-01-15,,
69501,2015-01-16,,
69502,2015-01-17,,
69503,2015-01-18,,
69504,2015-01-19,,
69505,2015-01-20,,
69506,2015-01-21,,
69507,2015-01-22,,
69508,2015-01-23,,
69509,2015-01-24,,
69510,2015-01-25,,
69511,2015-01-26,,
69512,2015-01-27,,
69513,2015-01-28,,
69514,2015-01-29,,
69515,2015-01-30,,
69516,2015-01-31,,
69517,2015-02-01,,
69518,2015-02-02,,
69519,2015-02-03,,
69520,2015-02-04,,
69521,2015-02-05,,
69522,2015-02-06,,
69523,2015-02-07,,
69524,2015-02-08,,
69525,2015-02-09,,
69526,2015-02-10,,
69527,2015-02-11,,
69528,2015-02-12,,
69529,2015-02-13,,
69530,2015-02-14,,
69531,2015-02-15,,
69532,2015-02-16,,
69533,2015-02-17,,
69534,2015-02-18,,
69535,2015-02-19,,
69536,2015-02-20,,
69537,2015-02-21,,
69538,2015-02-22,,
69539,2015-02-23,,
69540,2015-02-24,,
69541,2015-02-25,,
69542,2015-02-26,,
69543,2015-02-27,,
69544,2015-02-28,,
69545,2015-03-01,,
